CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
49152,0,4.63911,13.9081,-4.32395,0.64305,0.727487,0.239267,0.694322,-0.422006,-0.582947,8.94982,5.06141,0
73728,0,-3.04922,-8.28209,-2.45967,0.800345,0.576087,0.166048,0.391712,-0.712126,0.582614,8.05967,-0.0348808,0
40960,0,-2.77554,-16.7895,3.33571,0,0,0,0,0,0,0,0,0
57344,0,14.5978,12.4279,-1.75555,-0.266131,-0.190651,-0.944895,-0.720326,0.690721,0.0635146,30.4194,12.6943,0
69632,0,-5.54446,-0.108867,6.27316,0.990859,0.112812,-0.0739781,-0.118456,0.989974,-0.0769452,3.71441,1.09873,0
53248,0,11.7103,6.22605,-5.87661,0.900816,0.434191,-0.00313192,0.433743,-0.899509,0.0524439,40.5023,17.4123,0
77824,0,0.886757,-7.89261,-0.118797,0.753397,0.399444,0.522338,-0.459459,-0.248492,0.85273,7.31638,-1.60579,0
45056,0,2.26409,9.14133,-2.40377,-0.232051,-0.533431,0.813391,0.515094,-0.776734,-0.36244,21.4261,8.68516,0
67584,0,-7.63229,-4.52251,5.91261,0.98731,-0.156686,0.0258735,-0.14971,-0.972664,-0.177515,4.32975,1.28278,0
51200,0,7.22475,11.8027,-5.46505,0.721767,0.656637,0.218815,-0.68745,0.716839,0.116426,28.3757,10.6679,0
75776,0,-1.72182,-9.17862,-1.74132,0.686916,0.680802,0.254273,0.282776,0.0719219,-0.956486,7.49752,-0.245801,0
43008,0,1.95393,-7.54907,3.88878,0.462183,-0.205671,0.862605,-0.771529,-0.572819,0.276807,25.9854,8.47248,0
79872,0,1.6797,15.312,-2.44091,0.333111,-0.69527,-0.636896,-0.839592,0.0886775,-0.53593,3.34486,0.138122,0
47104,0,4.1174,-17.4491,-1.42307,0.141522,-0.315225,0.938406,-0.98993,-0.042103,0.135149,22.9969,4.555,0
63488,0,-12.6406,-4.22841,3.70685,0.674353,0.00362458,0.7384,-0.0523018,0.997711,0.0428678,2.50755,-0.292151,0
66560,0,-9.59263,-8.31233,-4.02816,0.928404,0.280177,-0.244062,-0.328533,0.925812,-0.186919,5.6966,0.299381,0
74752,0,-4.02429,-10.9049,-2.47668,0.740087,0.668834,0.0702265,0.453866,-0.419684,-0.786048,7.99172,0.0566816,0
41984,0,-0.525757,-9.4154,4.61883,0.686405,-0.0112546,0.727132,-0.463715,-0.777004,0.425715,22.3098,13.5066,0
70656,0,-4.1901,-2.9271,6.00096,0.288912,-0.887866,-0.358084,-0.927544,-0.352212,0.124938,2.71281,1.24792,0
78848,0,1.30088,8.3566,3.10884,0.523425,-0.79253,-0.312926,-0.807785,-0.344685,-0.4782,10.9423,-0.222757,0
68608,0,-6.46439,0.0764254,-5.64394,0.958133,-0.283795,0.0379649,-0.286194,-0.945258,0.156782,3.83238,0.208096,0
