CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,5.47956,-18.4844,-1.65067,-0.105937,-0.208426,0.972284,-0.987243,0.138929,-0.0777846,5.10762,0.455254,0
81920,0,20.3594,7.25756,1.24162,0.244704,-0.0307194,-0.969111,-0.4059,0.904457,-0.131161,27.5839,10.4256,0
57344,0,-0.186547,-6.64368,-0.335189,-0.773357,0.314578,-0.550418,-0.0895933,0.805263,0.58611,17.6018,2.01568,0
69632,0,1.86143,14.8886,-5.80253,-0.790662,-0.0463696,0.610495,0.00109074,-0.997233,-0.0743314,13.0115,2.92612,0
53248,0,-3.23599,-17.1657,4.5563,0.332792,0.823888,0.458757,-0.778664,-0.0343229,0.626501,4.50557,-1.3774,0
77824,0,12.3142,14.7911,-4.16056,-0.323583,-0.418189,-0.848771,-0.82256,0.567666,0.0339021,34.0694,11.4611,0
61440,0,-0.112073,14.5305,-1.83743,0.220018,0.702776,-0.676534,0.0524171,0.684009,0.727588,10.0889,3.25855,0
67584,0,7.89948,-18.1072,-0.876231,-0.0700475,0.315259,-0.946417,-0.952295,-0.303634,-0.0306603,32.0632,6.38735,0
51200,0,-4.99264,-13.0769,-2.57785,0.557132,0.797501,0.231509,0.574026,-0.168391,-0.801335,5.79483,-0.756574,0
43008,0,-14.7594,-1.48408,-2.89165,-0.519352,0.130815,0.844489,0.0100096,0.989077,-0.147056,2.10025,-0.211511,0
59392,0,-2.75455,17.4012,-4.15624,-0.425057,0.523007,0.738776,-0.80991,-0.584209,-0.0524006,4.72845,0.112995,0
71680,0,9.092,6.72477,5.24164,0.707854,0.530073,0.466868,-0.592546,0.805378,-0.0160079,38.9065,15.7253,0
47104,0,-8.33524,-12.5737,5.31966,0.767221,0.542023,0.342904,-0.548553,0.831567,-0.0870995,3.54119,-0.256432,0
63488,0,1.07468,-15.1298,7.35522,0.899475,-0.424324,0.104377,-0.40709,-0.900522,-0.152768,18.6855,9.76274,0
66560,0,6.17523,-18.3937,3.46266,0.242945,-0.214288,-0.946075,-0.963932,-0.162607,-0.2107,18.4756,6.73209,0
50176,0,-4.73856,-11.8536,-3.1807,0.573504,0.802258,0.165756,0.398687,-0.450097,0.799038,4.1074,0.0978616,0
