CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
49152,0,4.66401,3.13083,-0.365791,-0.119872,-0.0307295,0.992314,-0.423661,0.905525,-0.0231367,23.4792,13.707,0
73728,0,-5.85571,-0.0624109,3.64655,0.786532,0.0288919,-0.616874,-0.0106965,0.999393,0.0331692,26.5709,9.96418,0
69632,0,-13.1016,3.30529,4.8923,0.926422,-0.135738,0.351166,-0.150503,-0.988496,0.0149594,21.2581,6.29514,0
53248,0,13.6559,0.647954,-5.75078,-0.965135,-0.0251236,-0.260544,-0.0435153,0.996932,0.0650624,18.4234,5.94094,0
45056,0,7.61307,16.5205,-2.84162,-0.472391,-0.481275,-0.738391,-0.673311,0.737664,-0.0500457,16.2723,1.35154,0
61440,0,8.23739,-17.176,-4.3959,0,0,0,0,0,0,0,0,0
67584,0,-15.6388,5.42538,2.81751,0.624659,-0.16311,0.763673,-0.257734,-0.966206,0.00444965,18.9963,4.71572,0
51200,0,4.44481,-2.2737,0.974969,0.281084,0.0604694,0.957776,-0.334146,-0.929397,0.156742,22.2555,10.2563,0
75776,0,-13.7821,-9.79863,-5.65835,-0.568342,-0.291184,0.769545,-0.455689,0.890139,0.000268665,15.1231,3.75612,0
71680,0,-11.1943,0.774157,-8.06747,-0.998645,-0.00318552,0.0519466,0.00110973,-0.999201,-0.0399399,20.9775,7.76922,0
55296,0,18.1098,-1.00856,2.32054,0.354765,0.0867751,-0.93092,0.0145281,0.995052,0.0982897,14.4633,4.32214,0
79872,0,-0.883699,-10.6969,3.95846,0.747394,0.515438,-0.419196,-0.567372,0.823461,0.000937052,13.8688,5.91223,0
66560,0,-6.37483,13.0532,5.64243,0.529775,-0.825298,0.195502,-0.822916,-0.555975,-0.117057,18.9608,5.13473,0
74752,0,-11.629,-6.64563,4.5518,0.869061,0.366164,0.332651,-0.405643,0.912346,0.0554933,20.8639,6.63242,0
58368,0,9.68667,-11.6161,4.50201,0.773047,-0.516987,-0.367591,-0.618366,-0.743409,-0.254884,14.3693,4.16479,0
70656,0,-0.733158,8.57469,3.91288,0.660987,-0.535217,-0.525965,-0.623283,-0.781898,0.0123639,34.1391,9.22436,0
54272,0,5.35522,-6.94516,4.10813,0.734989,-0.42352,0.529549,-0.405365,-0.900476,-0.157551,23.2892,6.90936,0
78848,0,-3.26013,-9.93397,4.36718,0.580204,0.787827,-0.206618,-0.800429,0.598452,0.0341919,21.6801,7.36656,0
46080,0,10.1076,15.3671,2.80105,0.261751,0.192326,-0.945779,-0.728071,0.682629,-0.0626849,14.9143,1.01457,0
68608,0,-1.76571,11.1069,5.17485,0.770372,-0.362471,-0.524539,-0.402557,-0.914489,0.0407156,11.2967,4.75333,0
52224,0,16.8631,5.6256,-2.5028,-0.486141,-0.120353,-0.865553,-0.260202,0.965481,0.011896,15.1981,3.45293,0
