CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
49152,0,5.91829,3.39105,-0.356638,-0.100766,-0.0419436,0.994026,-0.434634,0.900587,-0.00605852,37.7588,18.75,0
73728,0,-4.31645,0.0890226,3.57019,0.798503,0.0574763,-0.59924,-0.0326002,0.9981,0.0522924,15.2443,6.79934,0
69632,0,-11.4956,3.25019,4.82288,0.939151,-0.124037,0.320329,-0.141079,-0.98953,0.0304576,12.6762,2.54158,0
53248,0,14.967,0.786166,-5.98857,-0.965085,-0.0175656,-0.261349,-0.036036,0.997165,0.0660496,27.0582,10.4901,0
45056,0,7.90623,17.0476,-2.9974,-0.472201,-0.44957,-0.75823,-0.705338,0.708613,0.0191107,24.2657,3.51601,0
61440,0,8.23739,-17.176,-4.3959,0,0,0,0,0,0,0,0,0
67584,0,-14.1307,5.22722,2.86212,0.656434,-0.156321,0.73801,-0.24152,-0.970351,0.00928974,11.0075,1.18162,0
51200,0,5.68809,-2.2105,1.0396,0.24159,-0.0126052,0.970297,-0.378808,-0.921805,0.0823423,34.7222,14.6047,0
75776,0,-12.701,-9.2177,-5.38822,-0.58976,-0.302609,0.748739,-0.417886,0.907717,0.0377044,8.99061,0.712898,0
71680,0,-9.70071,0.811156,-7.63786,-0.999133,-0.0113331,0.0400685,0.0100146,-0.999407,-0.0329557,12.227,3.7065,0
55296,0,19.49,-0.988706,2.21958,0.338077,0.0935529,-0.936457,0.0267318,0.993691,0.108921,21.3995,8.68926,0
79872,0,-0.383066,-10.5869,3.65905,0.707186,0.620705,-0.338545,-0.66201,0.749443,-0.00880731,8.37419,1.50082,0
66560,0,-5.71193,12.8591,5.28044,0.558257,-0.813105,0.164952,-0.810472,-0.576974,-0.10117,12.3247,1.19626,0
74752,0,-10.1894,-6.19431,4.47697,0.881566,0.365252,0.299052,-0.399674,0.914619,0.0611026,12.0972,2.95752,0
58368,0,10.3551,-11.9361,4.66719,0.762328,-0.504526,-0.405351,-0.623346,-0.740833,-0.250213,21.7763,8.29764,0
70656,0,0.109154,8.76578,3.82933,0.682719,-0.549413,-0.481705,-0.618648,-0.785437,0.0190296,30.219,5.06401,0
54272,0,6.23508,-7.00128,4.39783,0.703098,-0.474953,0.529219,-0.489915,-0.862964,-0.123596,33.6086,12.2023,0
78848,0,-2.52523,-9.69743,3.8947,0.567749,0.804962,-0.172329,-0.807445,0.585305,0.07383,14.174,2.46106,0
46080,0,10.6723,16.0472,2.77553,0.239466,0.209847,-0.947956,-0.78507,0.616307,-0.0618885,25.0345,3.80008,0
68608,0,-1.19023,11.1777,5.08223,0.729848,-0.491875,-0.474744,-0.525172,-0.848009,0.0712349,7.09869,0.713827,0
52224,0,18.1559,6.03825,-2.6632,-0.48252,-0.12371,-0.867105,-0.275801,0.961076,0.0163585,22.5707,7.49436,0
44032,0,4.08837,17.6493,5.14445,0.24759,0.642369,-0.725301,-0.968829,0.170612,-0.179617,13.9904,9.42951,0
60416,0,12.4146,-14.1388,1.17881,0.348879,-0.10846,-0.93087,-0.761597,-0.611637,-0.214173,20.0394,4.27823,0
72704,0,-15.4808,-5.76159,-0.955298,0.0887979,-0.0261199,0.995707,-0.381087,0.922706,0.0581906,8.18067,0.00128877,0
80896,0,-5.49765,-17.3425,0.548581,0,0,0,0,0,0,0,0,0
82432,0,1.2722,-17.7637,0.794221,0,0,0,0,0,0,0,0,0
49664,0,6.20488,3.09262,1.98602,0.299799,0.0448874,0.952946,-0.334749,0.94033,0.0610198,39.0877,15.2799,0
74240,0,-6.89986,-2.08125,-7.41812,-0.953766,-0.110351,-0.27956,-0.124572,0.991643,0.0335669,12.8188,4.31216,0
