CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
49152,0,4.53093,14.2245,-4.4267,0.894208,0.445647,0.0423208,0.365666,-0.67263,-0.643318,7.01039,2.1916,0
73728,0,-4.4543,-7.86009,-3.98983,-0.840696,-0.450468,-0.300514,0.403254,-0.891189,0.207771,16.6881,0.812808,0
40960,0,-2.77554,-16.7895,3.33571,0,0,0,0,0,0,0,0,0
57344,0,14.047,12.0939,-1.9508,-0.266788,-0.194778,-0.943867,-0.664496,0.746528,0.0337683,22.5258,7.0351,0
69632,0,-7.434,0.643093,6.66482,0.990503,-0.0306473,-0.134035,-0.0131021,-0.991444,0.129872,11.3077,4.11272,0
53248,0,10.4635,6.30311,-5.96472,-0.90178,-0.430896,0.0334819,-0.43161,0.901882,-0.0179246,30.4882,10.8398,0
77824,0,-0.219208,-7.97591,-0.540879,-0.617875,-0.434502,-0.655316,-0.219452,-0.705024,0.674375,10.8703,0.76364,0
45056,0,2.13194,9.71605,-2.3618,-0.25661,-0.461724,0.849095,0.358046,-0.861421,-0.360219,14.2137,2.68183,0
67584,0,-9.24578,-4.08786,6.63391,0.997523,0.0450656,0.0540077,-0.0518063,0.990064,0.130725,12.4813,3.30404,0
51200,0,6.86473,12.0135,-5.41505,-0.750563,-0.610633,-0.252553,-0.642934,0.7631,0.0656833,22.813,6.17894,0
75776,0,-2.43143,-9.35413,-3.35956,-0.616002,-0.66804,-0.417449,-0.754228,0.653102,0.067811,18.5991,0.533311,0
43008,0,0.909244,-7.31964,3.35812,0.492907,-0.218031,0.842322,-0.662205,-0.721964,0.20063,22.1635,-2.1993,0
79872,0,1.74824,15.4701,-2.4871,0.862581,-0.447413,0.236169,-0.248333,0.032268,0.968137,1.33182,-8.33103,0
47104,0,3.9278,-17.1653,-1.45411,0.166019,-0.37003,0.914065,-0.983022,-0.135547,0.123672,24.4728,0.563494,0
63488,0,-14.2922,-4.28579,4.29407,0.653638,0.063481,0.754141,-0.125084,0.991833,0.0249253,7.98484,1.25323,0
66560,0,-11.345,-8.08642,-4.33886,-0.857845,-0.293413,0.421913,-0.368975,0.923115,-0.108245,12.8717,0.995659,0
