CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,9.61415,13.243,3.8555,0.364082,0.617482,-0.697252,-0.78176,0.609537,0.131593,4.49798,1.40195,0
69632,0,-4.50409,-19.2406,-0.0139157,-0.0997653,0.10411,0.989549,-0.934885,0.330663,-0.129043,25.3285,2.02461,0
86016,0,17.0161,12.3638,-1.39653,0,0,0,0,0,0,0,0,0
77824,0,10.6992,-11.4888,-6.54734,-0.614969,0.774895,-0.146119,-0.777665,-0.62666,-0.0503459,25.146,11.8477,0
61440,0,1.34168,14.616,4.0572,0.0451898,-0.943459,0.328395,-0.998037,-0.0569028,-0.0261403,9.63972,1.06387,0
67584,0,-9.09197,-15.7856,1.2361,0,0,0,0,0,0,0,0,0
83968,0,17.2139,-2.68052,-5.12187,-0.835161,0.151821,-0.528637,0.109387,0.987796,0.110874,24.6169,9.6849,0
51200,0,-12.1324,6.30666,3.43616,0.804787,-0.526054,0.274928,-0.554985,-0.831155,0.0342341,9.95044,1.19035,0
75776,0,6.38497,-19.4748,-2.46515,-0.0716189,0.308672,-0.948468,-0.968707,-0.248089,-0.00759172,20.9752,6.24881,0
59392,0,-2.38395,17.2074,-3.59576,0.121857,-0.431653,-0.893771,-0.991069,-0.102044,-0.0858403,6.89675,-0.561479,0
71680,0,0.266293,-8.32048,-3.06095,0.00895913,-0.50987,-0.860205,-0.989961,0.116823,-0.0795552,44.3201,17.3879,0
47104,0,-15.8418,-7.19195,4.24173,0.697844,0.148815,0.700619,-0.37096,0.911856,0.175807,9.48404,1.07207,0
66560,0,12.5651,14.6032,-3.46206,0,0,0,0,0,0,0,0,0
82944,0,16.7771,-9.97505,4.24255,0.605387,-0.307799,-0.734007,-0.475231,-0.879557,-0.023122,23.9745,8.59288,0
50176,0,-13.0016,4.47555,3.54206,0.856441,-0.422041,0.297305,-0.444421,-0.895776,0.00863121,9.29253,1.24459,0
58368,0,-4.29572,3.55969,-0.471799,0.473301,0.0724058,-0.87792,-0.532268,-0.770606,-0.350509,10.7602,6.20589,0
70656,0,-2.08177,-7.32871,1.37613,0.371624,-0.481112,0.793994,-0.881833,0.0844876,0.463931,32.2065,22.146,0
87040,0,20.1747,-2.50527,-0.505189,-0.116107,0.0186155,-0.993062,-0.0154892,0.999669,0.0205503,23.3139,5.84499,0
78848,0,11.2218,-2.11094,-5.80337,-0.901952,0.294708,0.315642,-0.303825,-0.952493,0.021136,31.1787,9.84355,0
46080,0,-16.8949,5.40927,-3.16419,-0.275393,0.189517,0.942466,-0.359662,-0.929489,0.0818127,8.18917,-0.193144,0
52224,0,-11.5831,6.37286,3.54092,0.811712,-0.547392,0.20368,-0.561609,-0.82727,0.0148449,10.0289,1.22344,0
76800,0,8.34047,-17.7718,3.26118,0.275645,-0.564925,-0.77774,-0.925249,-0.375305,-0.0553158,24.6697,9.21178,0
60416,0,-0.703615,16.2566,-5.01199,0.178358,-0.732475,-0.657015,-0.982967,-0.16271,-0.0854451,8.47384,0.227336,0
56320,0,-7.21747,14.0113,-5.93904,-0.466588,0.665394,0.582707,-0.830014,-0.55701,-0.0285633,10.1912,1.40788,0
64512,0,7.6664,8.97171,4.94072,0.964272,0.200203,-0.17349,-0.0297218,0.732514,0.680103,-0.343963,-0.571204,0
66048,0,9.9796,17.1579,-0.147043,0,0,0,0,0,0,0,0,0
82432,0,15.0545,1.77603,-5.81131,-0.95979,-0.0658089,-0.272895,-0.0683579,0.997661,-0.00016759,25.9378,7.75638,0
49664,0,-13.4072,-14.0417,0.216285,0,0,0,0,0,0,0,0,0
74240,0,4.89105,-16.4002,-6.00932,0.296634,-0.866231,0.40206,-0.954391,-0.283817,0.0926557,22.8883,9.66566,0
57856,0,-5.4088,5.19804,2.28108,0.658188,-0.458769,-0.596926,-0.622805,-0.777258,-0.0893599,13.5414,3.02572,0
78336,0,8.80952,7.14244,5.12864,0.77033,0.223539,0.597178,-0.108768,0.968876,-0.22237,16.7202,9.09099,0
45568,0,-17.7933,-5.99222,1.99978,0.428161,0.19564,0.882272,-0.298342,0.95215,-0.0663517,9.43224,1.23298,0
61952,0,2.02338,14.155,4.25541,0.00227247,-0.966635,0.256149,-0.995984,-0.025115,-0.0859409,10.7382,0.988718,0
84480,0,17.3841,-11.6271,1.82421,0.317513,-0.0428841,-0.947284,-0.491267,-0.861899,-0.125645,18.5359,6.95452,0
51712,0,-10.923,-11.9505,-2.49829,0.107458,0.173752,-0.978909,-0.178261,-0.965287,-0.190902,11.089,5.21384,0
76288,0,8.02421,-4.89976,4.35655,0.589466,-0.426873,0.685791,-0.451392,-0.878118,-0.158598,32.6709,9.66284,0
55808,0,-6.50548,-5.86686,2.57826,0.725225,-0.101903,-0.680929,0.0823589,-0.969046,0.232737,10.9121,3.3093,0
80384,0,13.9778,-9.73354,-5.99002,-0.780508,0.501796,-0.372839,-0.531823,-0.846459,-0.0259027,22.5114,12.004,0
47616,0,-15.7499,7.68968,-0.8464,0.104042,-0.0239384,0.994285,-0.459332,-0.887864,0.0266885,7.92391,0.140434,0
64000,0,6.02194,9.54987,-5.32978,0.0747864,0.963981,-0.255241,-0.990608,0.0424367,-0.129979,9.66584,1.04196,0
67072,0,-11.1333,-14.3853,-3.72916,0,0,0,0,0,0,0,0,0
83456,0,13.414,10.6689,-4.66213,0,0,0,0,0,0,0,0,0
50688,0,-12.2718,-11.9411,2.85569,0,0,0,0,0,0,0,0,0
75264,0,6.7396,-10.1039,5.24306,0.546773,-0.751552,0.369064,-0.781373,-0.616387,-0.0975807,33.5827,5.81265,0
