CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
81920,0,1.35764,14.2749,-6.32788,0.336683,0.923764,0.182493,-0.926485,0.290385,0.239378,12.5122,6.14391,0
49152,0,-5.11871,-9.4854,7.01859,0.593469,0.7935,-0.134733,-0.788003,0.60692,0.103435,23.279,6.86781,0
73728,0,7.35551,-1.38034,-7.45225,-0.917921,0.146957,0.368545,0.145783,0.988825,-0.0311959,24.0263,6.81493,0
77824,0,10.4457,8.21305,4.76756,0.879877,0.399217,-0.257764,-0.409442,0.91221,0.0151713,21.1143,2.98795,0
61440,0,-2.32702,14.9201,-4.45719,-0.87362,0.266059,-0.407432,0.156293,0.946344,0.282852,4.99614,-1.16527,0
67584,0,10.6785,-10.4952,3.53781,0.722625,-0.504125,-0.472939,-0.601155,-0.796063,-0.069976,18.1186,2.65732,0
75776,0,2.57489,-0.625651,-0.135996,0.287454,-0.299113,0.909891,-0.144365,-0.952663,-0.267566,37.5997,25.7158,0
43008,0,-0.25488,-20.3309,-0.969346,0,0,0,0,0,0,0,0,0
59392,0,-2.0844,12.352,6.47863,0.471878,-0.881561,-0.013458,-0.875072,-0.470158,0.11489,15.5604,5.671,0
47104,0,-8.21108,-14.3886,-3.58617,-0.441566,-0.652657,0.615677,-0.744384,0.64958,0.154721,18.3265,0.747906,0
82944,0,1.88764,16.7415,-4.88653,0.39247,0.56021,0.729474,-0.913292,0.331287,0.236952,9.93758,1.78877,0
50176,0,-2.96663,-6.0516,-3.48265,-0.682506,-0.504034,-0.529279,-0.618611,0.784037,0.0510585,34.5772,6.65124,0
74752,0,13.6433,3.46677,3.86597,0.85701,0.156139,-0.491074,-0.192969,0.980889,-0.024887,17.246,3.62647,0
58368,0,-14.1921,4.02697,6.0663,0.76283,-0.17828,0.621536,-0.224705,-0.97442,-0.00371237,18.3586,3.1246,0
46080,0,-8.13721,-16.7514,2.41958,0.222187,0.265083,0.938277,-0.949457,0.277672,0.146386,13.7369,0.813704,0
