CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,8.03655,-2.70772,-6.25182,-0.896674,0.161525,0.412173,-0.234084,-0.963246,-0.131763,26.3129,0.196046,0
40960,0,17.8294,6.76061,-0.744795,-0.0161059,-0.0780873,-0.996816,-0.406728,0.911248,-0.0648124,20.7324,4.82217,0
57344,0,-2.19018,14.1379,-4.04213,0.491753,-0.794375,-0.356578,-0.858703,-0.374586,-0.349734,10.4685,-0.302834,0
69632,0,3.31434,16.3075,-2.92704,0,0,0,0,0,0,0,0,0
53248,0,-1.42471,-9.99966,4.25042,-0.24498,0.305104,-0.92027,-0.502231,-0.851848,-0.148724,39.1916,3.48501,0
45056,0,-11.8158,2.6601,-5.03951,-0.75654,0.328397,0.565512,0.318375,0.940322,-0.12013,8.56962,2.28863,0
67584,0,1.26522,17.3398,-0.935664,0,0,0,0,0,0,0,0,0
43008,0,-13.6848,5.28701,-0.478337,0.0632338,0.0361894,0.997342,-0.547464,-0.834302,0.0649838,9.94785,-0.918195,0
59392,0,-0.491299,-15.0394,5.49371,0.940699,-0.31131,0.134799,-0.107411,-0.650234,-0.752103,10.2042,4.16915,0
38912,0,16.8954,3.86565,3.9563,0.665218,0.138401,-0.73371,-0.214026,0.976779,-0.00979466,22.4894,11.83,0
55296,0,-0.345214,-0.0563513,-0.000741864,0.298502,-0.883405,0.361238,-0.240678,0.296587,0.924181,15.4611,10.5107,0
47104,0,-5.97219,-14.6754,-2.96669,0.511361,0.25474,-0.820742,-0.853546,0.0395903,-0.519511,2.62022,0.429167,0
50176,0,-3.36765,-9.95381,-4.0312,-0.656357,-0.675632,-0.335734,0.531183,-0.729853,0.430301,10.685,-1.99037,0
74752,0,17.0453,-0.637464,-4.49366,-0.646535,0.0117733,-0.762794,-0.125998,-0.987797,0.0915483,25.6277,11.6445,0
58368,0,-0.158482,14.397,-1.8961,0.363601,0.726478,-0.583116,0.409336,0.437693,0.800543,1.34511,-2.98213,0
46080,0,-10.9295,8.95411,0.806961,0.275055,-0.15051,0.949574,-0.565011,-0.824424,0.0329888,7.91352,0.25743,0
62464,0,4.56201,-9.81282,6.15584,0.654304,-0.745705,0.125737,-0.755673,-0.651109,0.0708159,23.5022,7.7412,0
68608,0,2.75466,14.4586,4.2437,0.985272,-0.169165,0.0249456,-0.111925,-0.527724,0.842009,6.35671,-4.29185,0
44032,0,-11.2428,-6.90326,-4.20693,-0.823437,-0.314543,0.472244,-0.427323,0.891327,-0.151431,10.8996,1.87901,0
60416,0,0.0666437,-6.43168,-0.969353,-0.41861,-0.443336,0.792603,0.0700275,-0.88591,-0.458541,48.5221,6.14181,0
39936,0,13.4836,12.3104,0.426297,0.0884002,0.100683,-0.990984,-0.744727,0.667368,0.0013709,22.9715,4.18987,0
56320,0,-4.19585,14.3109,3.90851,0.463222,-0.746928,0.476994,-0.817603,-0.567855,-0.0952118,11.7041,1.62307,0
48128,0,-4.88832,-9.92039,-4.25365,0.715209,0.695267,0.0712716,0.695106,-0.696982,-0.176191,11.4439,-0.454889,0
64512,0,5.89965,-2.53275,4.93045,0.75556,-0.2329,0.61228,-0.378456,-0.918094,0.117793,27.8919,8.3425,0
49664,0,-7.11051,7.81136,-6.18292,-0.824171,0.502385,0.261441,-0.510229,-0.859002,0.0422034,7.86485,1.20768,0
57856,0,-1.03714,12.7598,-4.31712,0.508811,-0.857551,-0.0756148,0.793438,0.433059,0.427686,10.0945,-0.458282,0
