CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
49152,0,-13.7904,-9.22191,4.2994,0.564843,0.438694,0.698928,-0.417189,0.882579,-0.216812,9.58843,2.60341,0
73728,0,10.4962,7.06214,-6.41654,-0.847251,-0.469963,0.247588,-0.501885,0.860913,-0.0833067,32.0107,10.064,0
57344,0,-4.44441,2.74716,2.6039,0.575176,-0.064233,-0.815504,-0.27671,-0.953423,-0.120068,15.0895,4.90185,0
69632,0,6.51098,-4.27764,1.83648,0.297944,-0.306641,0.903992,-0.650941,-0.757935,-0.0425553,44.9355,17.8088,0
53248,0,-10.6503,-15.9003,-0.411798,0.0747646,-0.103023,0.991865,-0.760088,0.637965,0.123558,8.30976,0.0444951,0
45056,0,-16.1158,0.101753,3.43525,0.614483,-0.0505179,0.787311,-0.0801574,-0.996781,-0.0013971,10.0638,1.14952,0
61440,0,0.423262,10.6371,-4.76864,0.546386,-0.68104,0.487491,-0.824463,-0.539789,0.169967,11.6143,2.30926,0
75776,0,11.2601,-2.43905,-5.92135,-0.90064,0.192167,0.389769,-0.221936,-0.974524,-0.0323595,29.3979,8.9805,0
59392,0,-4.38834,-13.3714,4.75405,0.443919,0.892086,0.0843749,-0.877056,0.413277,0.244896,8.83282,0.862135,0
55296,0,-4.03248,14.1458,4.11012,0.492442,-0.86172,0.122226,-0.620033,-0.248785,0.744087,16.8298,-0.852228,0
47104,0,-9.83598,13.3909,-0.644488,0.4019,0.244534,-0.882428,-0.29767,0.946232,0.126642,5.75033,-2.62659,0
82944,0,18.1713,10.8589,-0.723878,-0.0779854,-0.0333891,-0.996395,-0.498433,0.866871,0.00996234,22.7871,5.06136,0
50176,0,-13.2664,-12.334,2.98368,0.384338,0.279458,0.879879,-0.579955,0.81463,-0.00540588,8.50855,2.59998,0
74752,0,10.6028,0.897702,4.79834,0.844592,0.0602274,0.532012,-0.0779831,0.996895,0.0109463,34.05,8.55549,0
58368,0,-4.32587,-3.44064,-2.8673,-0.641251,0.00969244,-0.76727,-0.270451,0.932898,0.237816,13.8681,5.93133,0
70656,0,2.9311,-12.2728,4.55651,0.659604,-0.651345,0.375063,-0.682142,-0.728311,-0.0651561,18.7266,7.39162,0
78848,0,13.3404,-4.81284,-6.47432,0.949303,-0.314201,0.0100609,0.314034,0.949288,0.0152927,26.2792,9.94705,0
