CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,-9.35317,-5.35841,3.76938,0.925211,0.366122,-0.099697,-0.378851,0.90608,-0.188391,11.3434,1.2816,0
73728,0,-5.87202,17.694,-0.264877,0.843149,0.533076,-0.0702153,-0.0471172,-0.056834,-0.997271,0.535377,-0.0165713,0
40960,0,-0.0541183,-15.403,-5.59879,0.690661,-0.68092,0.243588,-0.70885,-0.5707,0.414528,5.3153,4.48928,0
69632,0,-4.22574,-9.41341,4.76406,0.722737,0.624431,-0.296206,-0.685452,0.70243,-0.191698,6.37925,0.48902,0
53248,0,10.2078,10.3847,4.61117,0.77159,0.5858,-0.247967,-0.602786,0.79785,0.00918216,22.4993,6.68949,0
45056,0,0.0513619,13.5651,3.3073,0.510182,-0.51673,0.687535,-0.185812,-0.84674,-0.498503,5.55135,-2.1545,0
61440,0,-15.5184,7.08874,-1.92212,0.04916,-0.115332,0.99211,-0.209148,-0.972478,-0.102686,3.94858,-0.645831,0
67584,0,-6.6359,-7.3176,-6.06243,-0.828705,-0.468947,-0.305511,-0.480451,0.876041,-0.0414523,9.7966,1.78499,0
51200,0,5.55971,14.6302,-5.41948,-0.344024,-0.825796,-0.446888,-0.934094,0.349387,0.0734602,14.3373,10.3901,0
75776,0,-3.33722,16.2112,4.22722,0.608073,-0.633986,0.477817,-0.766564,-0.62542,0.145704,5.07912,1.31413,0
43008,0,4.46877,-5.37784,-0.748647,0.911833,0.406883,-0.0548375,-0.00126669,-0.130778,-0.991411,16.4129,6.71719,0
59392,0,-16.1131,-5.91094,-2.01541,-0.0965345,-0.0241598,0.995036,-0.288816,0.957373,-0.00477451,4.22216,-0.834303,0
71680,0,-1.66536,-15.68,-3.93956,-0.435739,-0.613518,-0.65858,-0.0276183,-0.722238,0.691093,-0.323489,-6.22336,0
47104,0,8.80224,-2.17055,1.32545,0.421133,-0.000493495,0.906999,-0.254178,-0.959994,0.117496,31.554,8.72715,0
63488,0,-10.1764,-10.1765,-5.81133,-0.785295,-0.473906,0.398404,-0.559783,0.818394,-0.129901,7.40032,0.644317,0
50176,0,5.04241,14.1099,5.36574,0.842704,0.501739,-0.195215,-0.517963,0.854478,-0.0397758,10.344,7.66053,0
74752,0,-2.48136,4.85756,-1.87564,0.827041,0.498632,-0.259554,0.26609,0.059469,0.962112,14.2209,9.402,0
41984,0,2.68496,-17.9798,3.57915,0,0,0,0,0,0,0,0,0
58368,0,14.7527,11.7776,-0.0410506,0.134605,0.0637281,-0.988848,-0.667741,0.743151,-0.0430014,17.452,3.23138,0
46080,0,4.75057,7.49759,3.00953,0.618439,0.360705,0.698159,-0.656301,0.725713,0.20642,30.8966,11.5177,0
62464,0,-10.4897,-14.4666,0.934131,0.224251,0.328031,0.917664,-0.664952,0.73989,-0.101988,10.2109,1.47014,0
52224,0,9.92078,8.0421,4.6511,0.805249,0.585354,0.0945228,-0.592418,0.800924,0.0869616,20.4143,6.85067,0
76800,0,-0.954578,17.1652,-2.14241,0,0,0,0,0,0,0,0,0
44032,0,5.32539,-12.4333,-6.09449,0.624519,-0.780993,-0.00511946,0.776373,0.620085,0.11287,27.922,7.16973,0
72704,0,-6.55863,15.1025,2.96651,0.434179,-0.546236,0.71632,-0.651869,-0.739335,-0.168673,7.62794,0.500242,0
39936,0,-1.82479,-14.439,3.59773,0.236598,-0.654707,0.7179,0.072919,-0.72483,-0.685058,6.676,-2.87925,0
56320,0,17.4686,-7.56529,1.88058,0.446715,-0.24987,-0.859076,-0.479723,-0.877401,0.00574623,17.6335,5.59665,0
64512,0,-9.98141,-6.38313,-6.58655,0.916252,0.398144,-0.0443048,-0.400583,0.911674,-0.0915685,9.22537,1.68721,0
66048,0,-11.7402,11.8397,-0.445793,0.223174,-0.259885,0.939496,-0.782221,-0.622854,0.013519,7.89491,-1.21322,0
49664,0,10.3808,-3.10076,-4.99022,-0.822515,0.105614,0.558851,-0.179285,-0.980657,-0.0785422,32.9589,7.85995,0
74240,0,-2.83188,9.12615,-5.73418,-0.547169,0.745043,-0.381466,0.71441,0.653171,0.250972,11.7997,1.75598,0
57856,0,19.0038,-4.0663,1.29325,0.404969,-0.0472613,-0.913108,-0.120299,-0.992736,-0.00197068,18.4568,5.1045,0
70144,0,-7.5128,7.19766,3.02277,0.863428,-0.484364,-0.14101,-0.50209,-0.852229,-0.147007,11.0696,0.122753,0
61952,0,-13.8234,-1.57703,-6.46806,-0.893138,-0.111996,0.435617,-0.13619,0.990377,-0.0246039,9.09756,2.70377,0
68096,0,-9.7275,11.7226,-5.74634,-0.631194,0.474098,0.61386,-0.622688,-0.781613,-0.0366131,6.83994,0.506746,0
