CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,-9.30048,-15.894,3.47336,0,0,0,0,0,0,0,0,0
73728,0,-1.17601,2.63038,-4.89675,-0.842564,0.196909,-0.501311,-0.295343,-0.947269,0.124312,4.29689,2.23572,0
40960,0,-1.0185,-16.523,-1.08651,0.618566,-0.756271,0.213144,0.413902,0.0830452,-0.906526,10.7508,3.22364,0
57344,0,18.7382,-11.0463,1.79917,0.262146,-0.20707,-0.942551,-0.570113,-0.821275,0.0218645,28.9717,14.7451,0
69632,0,-5.0372,-0.802129,-5.63914,-0.9776,0.0755462,-0.196443,-0.103539,-0.985233,0.136369,3.88287,1.47591,0
61440,0,20.9958,4.10409,-0.71123,0.0503418,-0.0236386,-0.998452,-0.271432,0.961767,-0.0364557,33.3602,12.1393,0
67584,0,-5.33507,-4.03775,5.86408,0.306526,-0.905678,0.292898,-0.95103,-0.304265,0.0544521,1.25477,0.0509972,0
51200,0,11.7598,-15.6068,4.13373,0.355728,-0.572163,-0.738977,-0.87783,-0.475909,-0.054089,31.3232,13.2796,0
43008,0,4.28833,-7.76158,2.9985,0.321348,-0.452126,0.832056,-0.899042,-0.421631,0.118111,60.8587,17.5209,0
71680,0,-3.0495,2.9933,4.63552,0.887592,-0.319398,-0.331911,-0.262607,-0.942862,0.205057,6.23801,1.73901,0
55296,0,16.5053,-13.9823,-1.74688,-0.195381,0.175052,-0.964978,-0.743437,-0.668163,0.0293171,29.1698,13.2436,0
66560,0,-7.40375,-10.6531,5.49513,0.615989,0.766915,0.179997,-0.787725,0.60165,0.132311,4.24979,0.585678,0
74752,0,-0.767378,8.69725,-5.78142,-0.362872,0.914235,-0.180271,0.816495,0.405178,0.411299,4.41733,0.224932,0
41984,0,0.885118,-17.0426,4.48471,0.224703,-0.423446,-0.877612,-0.961984,0.0470725,-0.269018,11.3343,2.53842,0
58368,0,19.7131,-4.97514,4.21957,0.658208,-0.175682,-0.732051,-0.199063,-0.978396,0.0558179,36.0425,21.5059,0
70656,0,-3.94189,0.86274,5.12378,0.913885,-0.257034,-0.314241,-0.23188,-0.965845,0.115653,4.97384,1.73962,0
46080,0,6.57707,-18.1588,2.58296,0.0555115,-0.341497,-0.938242,-0.990184,-0.139554,-0.00779034,19.6278,4.94461,0
62464,0,-12.6298,3.75747,-0.601103,0.0359615,0.0849227,0.995738,-0.26161,0.962437,-0.0726343,4.74763,-0.0259352,0
68608,0,-5.58548,-2.61529,6.1509,0.142551,-0.986194,0.0842667,-0.951914,-0.113273,0.284657,1.68241,0.730185,0
52224,0,12.8744,-15.7095,-3.45744,-0.307891,0.432912,-0.847225,-0.848956,-0.527005,0.039233,30.7026,16.1285,0
76800,0,-1.48599,12.6526,-4.21777,0.592667,-0.80277,-0.0656235,0.205105,0.0716307,0.976115,8.60398,-0.189407,0
60416,0,17.3431,10.8718,-1.90458,-0.0971814,-0.0831725,-0.991785,-0.663197,0.748441,0.00221896,28.6459,10.925,0
