CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,-8.03954,-18.5488,-1.81938,0,0,0,0,0,0,0,0,0
81920,0,-6.56817,15.0987,-4.68075,-0.625445,0.625667,0.466219,-0.71989,-0.693179,-0.0355025,8.20076,0.28459,0
57344,0,16.6467,10.7206,-2.39541,-0.355325,-0.25474,-0.899362,-0.557038,0.83035,-0.0151154,24.071,6.72787,0
69632,0,-12.6082,-10.7559,3.02173,0.522772,0.320426,0.78996,-0.57474,0.816867,0.0490049,7.80209,1.07695,0
45056,0,1.07927,-16.7251,-4.91867,-0.72194,0.208335,0.659848,-0.143894,0.887551,-0.437663,10.1183,-5.12915,0
61440,0,7.71798,16.5481,-4.85472,-0.507933,-0.637488,-0.579321,-0.779063,0.626909,-0.00679434,24.7611,6.90255,0
67584,0,-8.49435,-13.2205,3.85164,0.624984,0.601786,0.497241,-0.723445,0.685813,0.0792968,8.9947,0.885297,0
51200,0,16.3611,-2.36529,-5.67587,-0.880887,0.155443,-0.447074,-0.173087,-0.984905,-0.00140019,26.4386,11.9214,0
43008,0,5.93194,-19.1459,0.34104,0,0,0,0,0,0,0,0,0
59392,0,12.8642,14.5673,3.06498,0.332086,0.347172,-0.877035,-0.754309,0.656007,-0.0259383,20.983,6.08709,0
55296,0,17.0426,6.77003,-4.34778,-0.692212,-0.231208,-0.683655,-0.332679,0.942869,0.0179702,25.8035,10.1174,0
47104,0,18.0185,-8.20793,0.653237,0.113988,0.0240928,-0.99319,-0.495624,-0.86504,-0.0778669,22.3289,4.63896,0
66560,0,-3.91012,-13.7562,-6.08137,-0.518869,-0.853799,0.0424606,0.850515,-0.520596,-0.0748623,12.6684,0.491827,0
82944,0,-8.44424,15.4537,-3.26796,-0.480879,0.325806,0.814006,-0.505795,-0.861427,0.0459848,6.27522,0.237681,0
50176,0,6.24128,-8.57164,5.22794,0.667956,-0.655426,0.352493,-0.657697,-0.741536,-0.132512,36.1569,11.5064,0
74752,0,-1.23808,5.42428,-1.90264,-0.682892,-0.131054,-0.718668,-0.313509,-0.836,0.450351,27.6521,14.5976,0
58368,0,15.0919,13.3367,1.39271,0.166264,0.0725821,-0.983406,-0.713427,0.697309,-0.0691529,24.3872,5.46689,0
70656,0,-10.4706,-7.82425,-5.97793,-0.883038,-0.377461,0.278867,-0.409863,0.909721,-0.0664841,11.5436,1.51799,0
78848,0,-16.5146,4.77375,-1.42114,-0.245662,0.00412394,0.969347,-0.145998,-0.988741,-0.032794,9.90531,-0.855143,0
46080,0,9.15782,-13.8076,4.53999,0.666177,-0.557723,-0.495129,-0.688603,-0.714946,-0.121159,26.6868,7.58095,0
62464,0,2.7983,16.8889,-5.39919,0.461041,0.841046,0.282991,-0.880633,0.394396,0.262561,12.7416,9.66268,0
68608,0,-12.0405,-12.35,2.07897,0.405681,0.246084,0.880264,-0.579987,0.813652,0.0398323,8.58474,0.269527,0
76800,0,-8.57185,4.9909,5.9288,0.9564,-0.273851,-0.10151,-0.274864,-0.961474,0.00413741,12.6924,2.67446,0
60416,0,10.6787,15.2802,-3.93903,-0.474529,-0.480903,-0.737262,-0.718742,0.695216,0.00913167,24.2474,4.94124,0
80896,0,-10.0338,11.9295,4.78523,0.622445,-0.508268,0.595169,-0.63721,-0.770645,0.00828974,7.8008,-0.357699,0
82432,0,-6.61635,16.4824,-4.01962,-0.462292,0.656286,0.596301,-0.814989,-0.579446,0.00590331,8.72293,0.303427,0
49664,0,0.375764,-10.3437,-0.0932123,0.0704394,0.0378008,0.9968,-0.287932,-0.955977,0.0565996,21.6733,4.48153,0
74240,0,-3.06213,2.95276,-2.8809,-0.600063,-0.0672883,-0.797118,-0.119157,-0.977821,0.172242,17.5221,8.82569,0
70144,0,-11.3126,-9.38117,4.6166,0.74414,0.461404,0.483076,-0.555801,0.828806,0.064543,9.11807,1.35444,0
78336,0,-1.3445,11.0786,4.35368,0.445351,-0.781978,-0.436087,-0.88613,-0.454687,-0.0896231,8.91429,0.35577,0
45568,0,2.77051,-16.2273,-5.95224,0.899909,-0.432977,-0.0519154,0.38504,0.844821,-0.371513,11.4943,6.81916,0
51712,0,20.2983,0.915772,2.0526,0.271198,0.0299161,-0.962059,-0.0220092,0.999448,0.0248745,18.5968,7.15091,0
43520,0,3.06107,-19.5842,-3.49321,0,0,0,0,0,0,0,0,0
59904,0,11.3135,15.0244,-3.66138,-0.424903,-0.447561,-0.786859,-0.740707,0.671587,0.0179867,22.3643,4.92214,0
72192,0,-7.80232,-3.5793,-6.251,-0.965789,-0.130665,-0.224006,0.127534,-0.991426,0.0284568,11.8458,3.02169,0
80384,0,-12.0125,9.90994,-4.25139,-0.618626,0.423413,0.661833,-0.591793,-0.805192,-0.0380298,9.4868,1.03841,0
67072,0,-7.34039,-13.5878,-5.6369,-0.569643,-0.760081,0.312704,-0.786597,0.614478,0.0606734,11.7213,0.396883,0
83456,0,-8.422,16.5646,-2.29404,-0.262554,0.27897,0.92371,-0.58641,-0.806361,0.0768488,3.89745,0.067901,0
71168,0,-10.464,-5.79892,-6.25852,-0.955958,-0.236889,0.173284,-0.248515,0.967414,-0.0484771,12.4343,2.14626,0
79360,0,-15.5387,6.30286,-2.64161,-0.422829,0.13172,0.896585,-0.341868,-0.939461,-0.0232053,8.33067,0.117496,0
46592,0,13.4819,-11.5678,3.96959,0.578819,-0.36612,-0.728646,-0.654696,-0.741347,-0.147573,23.274,6.95561,0
69120,0,-12.2884,-11.5219,2.66887,0.466458,0.280127,0.839015,-0.616119,0.783483,0.0809511,8.92248,0.712513,0
52736,0,6.05428,-3.85244,3.79431,0.549523,-0.30388,0.778255,-0.423729,-0.904186,-0.0538584,38.5071,15.7256,0
77312,0,-6.77725,7.56104,-5.79415,-0.893274,0.424442,-0.148023,0.416587,0.90538,0.0821134,10.845,1.67122,0
44544,0,0.528163,-17.8878,-2.74077,0.153141,-0.417312,0.895767,-0.489474,0.75542,0.43561,4.24852,-0.636773,0
60928,0,9.12557,16.6421,4.15396,0.560343,0.399114,-0.725758,-0.679322,0.722764,-0.127024,21.6318,7.36321,0
73216,0,-5.92538,-0.500668,-5.33217,-0.866978,0.0748747,-0.492689,0.0246903,0.993888,0.107596,16.8204,4.73008,0
56832,0,17.1521,10.833,2.00525,0.241655,0.0954739,-0.965654,-0.557564,0.828129,-0.0576536,23.9192,6.50135,0
48640,0,11.6865,-8.22688,-6.31329,-0.879652,0.428082,-0.207266,-0.449721,-0.89046,0.0695151,28.8795,9.11488,0
82176,0,-12.0108,12.9023,-0.719981,-0.13533,0.100387,0.985702,-0.742814,-0.66864,-0.0338863,12.548,0.319247,0
49408,0,9.41336,-8.64288,6.05642,0.857268,-0.513968,0.0304675,-0.500328,-0.84556,-0.186279,27.1916,10.9678,0
73984,0,-13.2143,-1.61348,-5.79049,-0.899918,-0.0987191,0.424737,-0.112919,0.993569,-0.0083204,10.8467,2.57368,0
69888,0,-3.14565,-6.27346,3.37408,0.6947,0.408604,-0.591976,-0.41152,0.900768,0.138814,16.4809,5.28232,0
53504,0,19.0778,4.25001,-2.79385,-0.487956,-0.0739909,-0.869727,-0.210745,0.97691,0.0351278,23.9672,8.54462,0
78080,0,-13.0913,5.78877,4.93837,0.787923,-0.333846,0.517421,-0.386719,-0.922177,-0.00610784,10.1995,2.43415,0
45312,0,12.8843,-13.1643,2.79782,0.443603,-0.272599,-0.85376,-0.709283,-0.689102,-0.148509,26.6706,5.24952,0
67840,0,-2.71736,-10.1363,-5.40799,-0.529377,-0.771212,-0.353542,-0.834626,0.548166,0.0539673,15.1953,1.22472,0
51456,0,5.64855,-6.37996,-5.07068,-0.689734,0.431935,0.581119,-0.581857,-0.808318,-0.0898024,34.1496,13.7766,0
76032,0,-2.71168,5.82913,3.27553,0.667236,-0.244996,-0.703401,-0.370501,-0.928407,-0.0280859,17.0721,6.51515,0
59648,0,3.18244,11.225,5.19151,0.42363,0.763596,0.487297,-0.836355,0.536339,-0.113362,34.7021,11.2653,0
71936,0,-2.35671,-1.64764,-0.69967,-0.0510792,-0.197401,-0.978991,-0.204303,0.961605,-0.183236,18.654,14.9795,0
80128,0,-3.13644,13.6186,-5.27214,0.536471,-0.843902,0.0053188,0.835393,0.531934,0.138435,12.3764,0.00793869,0
50432,0,19.6391,-2.33141,3.08018,0.428035,-0.0567849,-0.901977,-0.184094,-0.982578,-0.025503,22.5352,7.94087,0
75008,0,-9.05381,1.88086,5.94052,0.981207,-0.146661,-0.125395,-0.147424,-0.989068,0.0032242,13.1708,3.57837,0
58624,0,6.78623,9.15184,-5.59395,-0.72053,-0.611051,0.327799,-0.647426,0.762124,-0.0024204,37.7295,11.6196,0
70912,0,-2.67086,-3.45741,2.06723,0.589418,-0.00907811,-0.807778,-0.205839,0.965244,-0.161044,18.6576,8.70716,0
79104,0,-8.37971,9.39265,-5.67529,0.839388,-0.512262,-0.181702,-0.537814,-0.831139,-0.141292,10.0593,0.74384,0
46336,0,-0.419845,-14.8132,-0.941072,0.0457299,-0.345241,0.937399,0.019555,-0.937892,-0.346376,15.4506,3.81188,0
68864,0,-4.15293,-9.28839,4.23382,0.625675,0.731868,-0.270001,-0.674046,0.681437,0.285141,16.5036,2.90835,0
77056,0,-16.6482,2.39553,-2.27838,-0.376914,0.00328369,0.926242,-0.0844427,-0.995951,-0.0308313,9.59633,-0.25317,0
44288,0,8.03896,-16.3107,-5.06363,-0.492615,0.556728,-0.668868,-0.770685,-0.636072,0.0381719,23.2276,4.89224,0
48384,0,19.2794,-5.68256,1.03333,0.137488,-0.0283313,-0.990098,-0.401203,-0.915514,-0.0295153,20.7189,5.44002,0
64768,0,-5.08383,-19.58,-3.33555,0,0,0,0,0,0,0,0,0
