CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,3.85302,14.1914,-7.21046,0.676083,0.736806,-0.00530356,0.733625,-0.6738,-0.0882547,23.335,14.0899,0
49152,0,-3.80455,1.37608,3.39495,0.784156,-0.39043,-0.482353,-0.331279,-0.92063,0.206627,4.84287,0.32846,0
69632,0,7.4729,15.8097,-5.97893,-0.331855,-0.662463,-0.671577,-0.905464,0.423375,0.0298001,20.6506,10.3174,0
53248,0,-1.72619,10.7428,-5.63782,-0.601565,0.77842,-0.179394,0.664981,0.612418,0.427487,5.25529,-0.376724,0
61440,0,7.93221,-17.9296,-1.66494,-0.122082,0.219226,-0.968006,-0.808294,-0.58795,-0.0312141,24.7889,6.0129,0
67584,0,5.87197,13.9132,-7.20984,-0.714139,-0.6762,-0.180992,-0.693713,0.718241,0.0537752,25.0048,14.9463,0
47104,0,-6.04577,3.28165,-5.63769,0.947513,-0.307027,0.0891832,-0.31884,-0.928058,0.192482,1.97981,0.364808,0
63488,0,10.3968,-16.1212,-1.11948,-0.142244,0.195928,-0.970247,-0.815859,-0.578244,0.00284149,27.4627,6.21907,0
66560,0,6.67799,11.6818,-7.28267,-0.6979,-0.712949,0.0681176,-0.715272,0.698668,-0.0157633,35.1511,16.9863,0
50176,0,-0.072235,-8.0114,-2.18863,-0.696069,-0.489363,-0.525369,0.465197,-0.864762,0.18915,6.60856,1.07844,0
74752,0,14.8246,13.3511,-0.753768,0.0711007,0.0557772,-0.995908,-0.711251,0.702845,-0.0114145,24.6608,8.19114,0
41984,0,-9.40692,-2.90233,-4.57279,-0.956626,0.00798728,0.291209,-0.0177725,0.996162,-0.0857055,2.89265,0.827518,0
58368,0,2.16215,-16.4874,4.7145,0.792707,-0.565504,0.227641,-0.452045,-0.795836,-0.402866,11.6733,5.72143,0
54272,0,-1.35428,10.5193,-5.46601,-0.571356,0.789723,-0.22336,0.635515,0.59794,0.488456,6.18623,-0.232374,0
46080,0,-6.69078,3.6283,4.26403,0.928281,-0.371818,0.00671975,-0.371709,-0.92716,0.0469737,3.35692,0.179799,0
62464,0,9.58109,-16.9085,-0.129791,-0.000815923,0.00693613,-0.999976,-0.784707,-0.619856,-0.00365923,28.363,6.00996,0
68608,0,6.78981,14.8204,-6.78387,-0.618861,-0.661675,-0.423316,-0.763621,0.633093,0.126792,25.8593,12.8304,0
52224,0,-6.94234,14.2563,1.13605,0.35679,-0.657311,0.66381,-0.481673,-0.73828,-0.472158,3.18343,0.857197,0
60416,0,6.76717,-6.06586,2.36816,0.44935,-0.311447,0.837309,-0.710168,-0.693153,0.123292,32.1506,16.0436,0
72704,0,19.1029,-5.61098,-2.8315,-0.378399,0.155787,-0.912439,-0.354932,-0.93481,-0.0124122,22.0568,10.2386,0
39936,0,-10.6936,-11.7605,1.19759,-0.0740115,0.391081,0.917376,-0.154515,0.904293,-0.39797,0.787992,-0.312104,0
56320,0,1.72572,8.62071,-0.685423,-0.520674,0.439363,-0.732024,-0.354644,0.668636,0.653569,72.6512,8.46486,0
48128,0,-4.95446,1.66123,3.95483,0.885763,-0.333809,-0.322484,-0.303649,-0.942247,0.141308,4.56113,0.190171,0
64512,0,1.44602,16.2566,3.76394,0.877397,0.00821251,0.479695,-0.133373,-0.956266,0.260321,10.5131,4.24284,0
66048,0,13.1682,-7.21779,-5.92,0.818232,-0.569942,0.0752528,-0.574612,-0.814857,0.0763425,28.5824,13.1859,0
41472,0,-7.39687,-16.8366,-1.74121,-0.370883,-0.53877,0.756421,0.293434,-0.84077,-0.454974,2.07386,-0.284845,0
57856,0,-0.0484042,17.77,1.37515,0,0,0,0,0,0,0,0,0
70144,0,17.1729,-3.06627,4.0936,0.878438,-0.184089,-0.440975,-0.189993,-0.98129,0.0311743,28.4667,13.8914,0
