CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
49152,0,4.4593,14.365,-4.40001,0.923345,0.383779,0.012186,0.31869,-0.748271,-0.581831,4.66524,0.337457,0
73728,0,-5.53621,-8.06881,-4.75478,-0.795644,-0.482028,-0.366878,0.464119,-0.874289,0.142168,24.5141,4.08055,0
40960,0,-2.77554,-16.7895,3.33571,0,0,0,0,0,0,0,0,0
57344,0,13.2735,11.5746,-2.0868,-0.289331,-0.227682,-0.929757,-0.572978,0.819267,-0.0223193,15.7779,2.68546,0
69632,0,-9.94313,0.676272,6.43974,0.99552,-0.0301043,-0.089629,-0.0162219,-0.988284,0.151763,19.4558,5.07282,0
53248,0,8.83428,6.20231,-5.69529,-0.912697,-0.400063,0.0832642,0.399663,-0.916394,-0.0221536,22.4643,5.30072,0
77824,0,-1.48402,-7.95255,-0.584656,-0.37494,-0.209034,-0.903175,-0.15248,-0.947073,0.282494,11.0386,4.65397,0
45056,0,2.17541,10.1088,-1.99197,-0.187825,-0.432312,0.881946,-0.0950588,-0.88571,-0.454402,10.0808,0.533898,0
67584,0,-11.3888,-4.21466,6.52108,0.987795,0.104596,0.115416,-0.114216,0.990218,0.080145,20.88,4.40987,0
51200,0,6.34751,11.9111,-5.02491,-0.769205,-0.587222,-0.251981,0.582999,-0.80636,0.0994771,18.9927,1.46014,0
75776,0,-3.27447,-9.44562,-3.81814,-0.511355,-0.692216,-0.509267,0.679317,-0.688556,0.253809,23.3185,4.19964,0
43008,0,-0.513059,-7.09388,3.24049,0.567323,-0.248261,0.785182,-0.588344,-0.78933,0.175528,17.76,-5.15178,0
79872,0,1.87133,15.7149,-2.42494,0.80315,-0.44461,0.396576,-0.0938811,0.562882,0.821188,4.75375,-3.45863,0
47104,0,3.27408,-16.7558,-1.3228,-0.093532,0.460182,-0.882884,-0.988904,-0.145735,0.028803,20.198,-1.83978,0
