CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,-4.58179,-21.6741,0.811883,0,0,0,0,0,0,0,0,0
81920,0,5.44285,-11.5912,4.16627,0.579671,-0.753245,0.310811,-0.766369,-0.63357,-0.106148,25.2069,4.78621,0
73728,0,0.432783,8.89003,-0.199468,0.00669305,-0.0100972,-0.999927,-0.0102116,0.999896,-0.0101652,12.5877,-2.59582,0
90112,0,12.6875,-16.7762,0.960526,0.210097,-0.295138,-0.932069,-0.78338,-0.621217,0.0201263,15.265,2.38699,0
57344,0,-12.4143,-15.5686,3.24845,0.35957,0.326448,0.874151,-0.786576,0.610026,0.0957361,16.2851,1.85143,0
69632,0,-1.94736,-21.9469,-2.9121,0,0,0,0,0,0,0,0,0
86016,0,10.6311,0.195984,-7.46978,-0.902377,-0.0308906,0.429839,0.0234739,-0.99947,-0.0225479,22.9015,7.40235,0
53248,0,-16.6897,13.2848,-0.156114,-0.0237176,0.0503574,0.99845,-0.667352,-0.744426,0.021693,16.0968,1.61356,0
77824,0,5.75181,-3.76178,-0.191031,0.293086,0.0764201,0.953027,-0.364572,-0.912554,0.185292,30.3836,20.9451,0
94208,0,18.0762,-4.81816,-6.52373,-0.765065,0.144704,-0.627484,-0.244695,-0.966662,0.075425,17.6489,6.06198,0
61440,0,-9.06417,19.0538,1.87092,0.0811574,-0.262705,0.961457,-0.898322,-0.437168,-0.0436218,17.2361,-0.226028,0
67584,0,-6.44129,3.33626,-2.83159,-0.547257,0.068831,-0.83413,-0.304686,-0.944613,0.121951,31.72,14.4205,0
83968,0,6.92608,14.7387,-6.49063,0.658944,0.726525,0.194819,-0.749993,0.654389,0.0963605,16.6882,3.05815,0
75776,0,0.101615,15.5076,-5.64745,-0.0785772,-0.972771,0.21804,0.816483,-0.188291,-0.545804,9.00564,2.20837,0
92160,0,14.4964,-14.2006,-4.55088,-0.464724,0.350681,-0.813053,-0.653421,-0.755495,0.0476262,16.1798,2.28706,0
59392,0,-9.81678,-17.0071,-3.15035,-0.307913,-0.452637,0.836845,-0.837805,0.545814,-0.0130441,16.4922,0.284275,0
71680,0,-1.46498,7.83076,-2.30973,0.706754,-0.208071,0.67617,-0.592881,-0.695672,0.405625,44.7702,18.2166,0
88064,0,11.2693,-13.13,-6.86207,-0.721407,0.595012,-0.354305,-0.661083,-0.744089,0.0964373,15.8756,3.71931,0
55296,0,-13.57,-15.6338,0.652157,0.0547626,0.0193107,0.998313,-0.809042,0.586822,0.033029,14.812,0.38375,0
79872,0,3.45059,14.2357,5.39438,0.565327,0.804786,0.1809,-0.823979,0.561141,0.0786028,11.6296,3.81337,0
96256,0,19.5323,-6.7348,-3.50616,-0.294733,0.0977809,-0.950564,-0.385195,-0.922509,0.0245388,19.1354,2.10514,0
63488,0,-8.9725,4.21255,-5.39997,-0.840625,0.206959,-0.500517,-0.257196,-0.965809,0.0326116,25.4222,7.71401,0
50176,0,-19.762,-7.3978,-0.266272,-0.106819,-0.00918897,0.994236,-0.386943,0.921511,-0.0330556,13.5648,1.87463,0
74752,0,1.12109,-13.466,-0.884239,-0.181011,0.238994,-0.954,0.0925159,0.969861,0.225414,12.4958,6.45415,0
91136,0,13.3473,-16.4031,0.560573,0.206554,-0.211319,-0.955343,-0.751978,-0.658973,-0.0168222,12.9831,1.53367,0
58368,0,-11.3186,-15.4034,-3.68695,-0.426535,-0.497281,0.755499,-0.789607,0.612112,-0.0428896,17.5771,1.39418,0
70656,0,-1.35488,13.0003,-5.308,-0.424046,0.742707,-0.518239,-0.761577,-0.602101,-0.239738,14.8234,4.50463,0
87040,0,11.0158,-6.78702,-7.75915,-0.929455,0.320188,0.183282,0.31123,0.947249,-0.0765129,19.5596,6.61437,0
78848,0,3.4316,-18.7984,2.79611,0.503767,-0.596865,-0.624477,-0.84044,-0.171527,-0.514042,6.85052,3.34854,0
95232,0,18.8106,3.64706,-5.82046,-0.654548,-0.0967827,-0.7498,-0.206865,0.97685,0.0544961,17.2037,4.88594,0
84992,0,8.70178,7.34728,4.8206,0.84354,0.411631,0.344963,-0.452253,0.890859,0.0428688,16.9163,5.61701,0
76800,0,1.14028,12.4806,-5.15512,-0.368738,-0.700644,0.610845,-0.785441,0.586293,0.198349,18.0385,4.97401,0
