CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
49152,0,-10.9201,13.9733,-1.69575,-0.188708,0.162616,0.968476,-0.450584,-0.890596,0.0617427,2.42942,-0.58266,0
73728,0,3.82312,19.2843,-5.00867,0.0317434,0.744979,0.666332,-0.995488,-0.0360772,0.0877594,19.3988,7.2052,0
69632,0,-3.96177,-15.4656,2.75666,0.437665,0.878658,0.190814,-0.848763,0.47377,-0.234826,6.08151,0.244693,0
86016,0,4.80964,-6.9554,1.82259,0.0977915,-0.514365,0.851977,-0.82548,-0.520106,-0.219254,59.742,22.1147,0
53248,0,-6.65315,10.6401,4.56195,0.736388,-0.663444,0.132575,-0.676332,-0.726956,0.118786,3.71191,0.789031,0
77824,0,17.4042,16.5149,-1.41016,-0.183526,-0.14794,-0.971819,-0.638394,0.769702,0.00338777,35.258,11.7833,0
94208,0,4.65153,-21.1274,-3.21323,0,0,0,0,0,0,0,0,0
61440,0,-14.207,-6.61459,0.751088,0.4054,0.0669347,0.911686,-0.280787,0.958221,0.0545066,2.82648,-0.228224,0
67584,0,-2.37997,-12.1063,-4.09185,0.688735,0.717301,-0.105468,-0.119788,0.256054,0.959212,7.29648,-0.0779591,0
75776,0,3.74878,13.2313,-5.53216,-0.513348,-0.668772,0.53779,-0.752698,0.651883,0.0921637,31.5236,25.9562,0
59392,0,-4.05263,1.99494,3.96367,0.852645,-0.0917501,-0.514372,-0.0802067,-0.995777,0.0446657,4.53484,2.4633,0
79872,0,14.6192,9.90187,-6.8982,-0.821637,-0.555773,-0.126605,-0.563181,0.825796,0.0298171,48.5964,20.9412,0
63488,0,-4.75573,-5.55776,4.31836,0.875298,0.377857,-0.301789,-0.365678,0.925543,0.0982354,4.83057,1.45207,0
66560,0,0.847825,-9.03741,-3.11695,0.588459,0.789732,0.173321,0.5967,-0.568845,0.566007,9.37876,-0.32117,0
74752,0,11.7815,20.1743,1.29646,0.1828,0.145611,-0.972308,-0.939545,0.317137,-0.129146,31.3449,8.62111,0
91136,0,19.0937,-11.6731,-1.74868,-0.170847,0.154389,-0.973127,-0.612888,-0.789971,-0.0177292,33.0916,10.2716,0
58368,0,-15.0993,-1.72588,0.625825,0.304635,0.0345615,0.951842,0.0314194,0.998433,-0.046309,3.15392,-0.571409,0
87040,0,20.9687,-3.06728,-4.95531,-0.684882,0.139896,-0.715098,-0.199854,-0.979826,-0.000275469,36.4546,16.8063,0
54272,0,0.363675,13.0933,-0.660755,-0.0149359,0.175498,-0.984366,-0.505983,0.847795,0.158827,23.4612,12.4483,0
78848,0,17.3491,14.0496,-4.45243,-0.555393,-0.364374,-0.747509,-0.590105,0.806042,0.0455373,38.7635,16.8148,0
84992,0,13.021,-2.88126,6.64366,0.917765,-0.206901,0.338967,-0.212241,-0.976977,-0.0216848,46.9405,18.3494,0
93184,0,-0.0445856,-20.8508,-0.829694,0,0,0,0,0,0,0,0,0
60416,0,-9.05911,-2.31585,-7.47811,-0.986796,-0.131463,0.0946107,0.13042,-0.991311,-0.0171478,3.74021,1.33154,0
66048,0,0.975202,-7.96259,0.888522,0.77291,0.483489,-0.410911,-0.0167475,0.662917,0.748506,2.44487,-1.16697,0
82432,0,8.78484,0.275427,-1.67676,-0.259347,-0.0179674,0.965617,-0.0533641,-0.998033,-0.0329032,64.077,34.4594,0
49664,0,-1.88093,19.9476,-4.09208,0.594639,-0.585633,-0.550852,-0.803985,-0.430266,-0.410461,3.89244,-0.786386,0
74240,0,8.06455,20.0494,-3.99947,0.0475983,-0.481272,-0.875278,-0.998867,-0.023001,-0.041672,20.2972,7.40301,0
90624,0,20.3998,-9.99624,-0.895015,-0.0667812,0.0670024,-0.995515,-0.508987,-0.860446,-0.0237678,30.6428,10.479,0
57856,0,-11.4372,1.6162,-6.70104,-0.891635,0.170683,0.41935,-0.176911,-0.983926,0.0243229,3.48859,0.501254,0
70144,0,0.0165759,-15.9055,-5.71466,0.0924657,0.995461,-0.0225161,0.934333,-0.0789264,0.347553,6.94364,0.299579,0
86528,0,23.1492,-0.870187,-1.57017,-0.220633,0.0294967,-0.974911,-0.0753302,-0.997072,-0.0131191,31.3358,11.3338,0
53760,0,-13.102,6.81399,-4.4138,-0.378597,0.438868,0.814899,-0.540724,-0.819439,0.190096,1.48048,0.0714226,0
78336,0,17.6143,15.3076,-3.02194,-0.378453,-0.281507,-0.881775,-0.623442,0.781662,0.0180323,35.799,14.0451,0
61952,0,-14.3618,-7.46091,-2.52957,-0.116819,-0.0512399,0.991831,-0.355388,0.934697,0.00643038,1.6259,-0.664709,0
51712,0,-11.9682,10.2153,-3.8297,-0.565873,0.128143,0.814473,-0.404726,-0.903813,-0.138993,3.41881,0.00301299,0
76288,0,4.03461,12.4476,-5.30393,-0.743703,-0.369738,0.556955,-0.530706,0.833159,-0.155555,31.9747,24.0628,0
92672,0,14.6179,-16.1647,-0.989664,-0.0302142,0.0735357,-0.996835,-0.764481,-0.644186,-0.0243496,32.6282,7.3648,0
59904,0,-6.67192,0.17855,4.9384,0.982299,-0.0110594,-0.186995,-0.0117076,-0.999929,-0.00236261,4.91932,1.23569,0
88576,0,9.60194,-10.8416,6.03404,0.700869,-0.70759,0.0899958,-0.698445,-0.706405,-0.114745,46.2415,20.3203,0
80384,0,13.6473,8.49914,7.26283,0.943155,0.321465,0.0843722,-0.324132,0.945806,0.0197157,50.4836,19.5423,0
64000,0,-7.66772,-7.94542,-7.30491,0.883063,0.462839,-0.0773218,-0.467462,0.882052,-0.0588467,4.16605,0.848504,0
67072,0,-0.471013,-9.43736,1.40992,0.554331,0.648336,-0.521898,-0.767855,0.640308,-0.0201391,5.37639,-1.62641,0
83456,0,22.5492,5.43039,-2.53972,-0.374398,-0.00384946,-0.92726,-0.140969,0.988604,0.0528147,33.6051,13.1384,0
50688,0,-5.78147,15.8201,-4.67086,0.432619,-0.828848,-0.354756,-0.901417,-0.405066,-0.152869,6.65206,0.142262,0
75264,0,2.28916,13.401,4.33518,0.471859,0.537614,0.698799,-0.651625,0.746549,-0.134344,29.44,25.402,0
91648,0,16.9749,-13.8104,1.50653,0.267838,-0.1465,-0.952261,-0.732363,-0.673166,-0.102425,33.5715,12.6456,0
87552,0,17.4636,-6.41037,6.33925,0.864247,-0.296935,-0.406086,-0.349523,-0.934993,-0.0601885,37.0578,19.6187,0
79360,0,15.4616,10.5745,7.02285,0.866279,0.426772,-0.259665,-0.447597,0.893911,-0.0240613,42.649,21.9522,0
62976,0,-2.10446,-3.95733,-5.43978,-0.8016,-0.0714257,-0.593578,-0.11735,0.992322,0.0390694,7.11119,3.21094,0
52736,0,-1.03735,15.356,-4.839,0.544445,-0.837676,0.0433383,0.787575,0.492738,-0.370046,5.73706,0.0807971,0
77312,0,4.27147,9.89579,-3.47115,-0.246292,-0.524844,0.814788,-0.842458,0.531567,0.0877525,44.055,30.1468,0
93696,0,1.50302,-21.003,-3.94273,0,0,0,0,0,0,0,0,0
56832,0,-2.20643,7.3713,3.23023,0.598165,-0.61902,-0.508933,-0.547012,-0.779507,0.305201,4.22203,2.1245,0
81408,0,11.3654,4.52401,-5.73986,-0.786619,-0.216971,0.57806,-0.247863,0.968441,0.0262085,54.9999,17.1797,0
48640,0,-1.83325,21.9005,0.132752,0,0,0,0,0,0,0,0,0
65024,0,-11.2266,-12.1031,-4.56892,-0.391343,-0.4814,0.784286,-0.69513,0.713119,0.0908611,3.75044,0.256531,0
73984,0,9.54016,20.6777,1.17251,0.884661,0.0260188,0.465508,-0.460173,-0.11174,0.880769,10.6313,8.23648,0
57600,0,0.906343,7.53999,-0.0770936,0.53984,0.804233,-0.248561,-0.175935,0.396561,0.900992,6.83037,2.67511,0
69888,0,-9.0138,-19.1646,-1.70184,-0.184714,-0.463418,0.866674,0.393184,-0.843047,-0.366985,15.638,3.44476,0
86272,0,14.1413,-4.96652,-7.14313,-0.940305,0.326585,0.0957561,-0.32732,-0.944876,0.0083803,44.1892,17.7127,0
78080,0,8.6482,10.6137,6.35141,0.62043,0.661593,0.421143,-0.705311,0.705508,-0.0692472,60.6875,24.4717,0
67840,0,-8.94871,-14.6466,0.116358,0.200058,-0.276883,0.939847,-0.685918,-0.724546,-0.0674488,1.90196,-1.69025,0
84224,0,7.79,-4.19186,2.60413,0.372907,-0.241573,0.89587,-0.524896,-0.851095,-0.0110107,61.2378,23.5639,0
51456,0,-1.6343,17.3646,3.37039,0.344135,-0.938454,0.0295758,-0.915206,-0.328242,0.233784,4.89781,0.237426,0
59648,0,-14.7425,-3.39385,1.36574,0.462305,0.060954,0.884624,-0.224026,0.973299,0.0500121,2.70111,-0.869982,0
55552,0,-0.770976,11.1089,2.61272,0.535228,-0.744793,-0.398515,-0.770362,-0.623917,0.131413,6.99885,0.0984165,0
80128,0,20.8669,11.9634,-0.132471,-0.0785914,0.0331516,-0.996356,-0.496962,0.865105,0.0679843,36.1333,11.7652,0
63744,0,0.717529,-3.39686,-1.09018,0.501689,-0.843854,-0.190313,-0.0080245,-0.224533,0.974433,12.4428,4.73812,0
66816,0,-7.79285,-12.9697,-6.26564,-0.635993,-0.512733,0.57673,0.337929,-0.856933,-0.38919,1.44534,-0.800674,0
83200,0,14.1023,2.37464,-6.87789,-0.960376,-0.082543,0.266203,0.0796541,-0.996587,-0.0216507,46.1813,17.6241,0
50432,0,-12.3037,11.1706,0.576462,0.263979,-0.0643008,0.962383,-0.422414,-0.904707,0.0554197,2.48568,-0.199744,0
75008,0,9.17835,19.4497,4.23988,0.377799,0.546443,-0.747441,-0.912937,0.354398,-0.202356,28.6675,12.1864,0
87296,0,5.97363,-8.62627,-5.67575,-0.520005,0.612294,0.595559,-0.782534,-0.620993,-0.0448169,49.679,25.8295,0
54528,0,-11.7542,6.31267,3.90923,0.765841,-0.238409,0.5972,-0.121749,-0.965691,-0.229385,2.99151,-0.39658,0
79104,0,7.56632,7.63133,-3.70686,-0.446171,-0.378194,0.811111,-0.684422,0.728148,-0.0369707,65.105,25.8387,0
62720,0,-10.5389,-7.37102,-6.82486,-0.832288,-0.404652,0.378885,-0.428996,0.903036,0.0220849,3.6754,0.633191,0
68864,0,0.187538,-12.6188,2.50189,-0.550104,-0.286291,-0.784489,-0.334219,-0.785409,0.52099,31.3868,1.96912,0
85248,0,22.0299,0.963792,-4.15215,-0.595296,0.0417691,-0.80242,0.0244213,0.999127,0.033891,36.1431,15.5877,0
52480,0,-9.19322,11.3367,3.86124,0.757051,-0.453577,0.470257,-0.530339,-0.846985,0.0368307,2.98152,0.409334,0
77056,0,12.6364,15.2006,6.50132,0.61038,0.697182,-0.375996,-0.783849,0.599999,-0.159942,38.9169,17.6741,0
93440,0,8.55671,-19.1271,-3.68649,-0.216801,0.312411,-0.924876,-0.911091,-0.404993,0.0767688,23.5599,4.46419,0
60672,0,-1.25799,1.37499,-3.58047,0.0634693,-0.995091,-0.0759333,0.485687,-0.0356694,0.873405,5.89266,5.01173,0
89344,0,17.8854,-9.45052,5.05057,0.683163,-0.326782,-0.653071,-0.511567,-0.852347,-0.108644,34.902,19.1051,0
