CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
49152,0,-11.8415,15.3975,-1.75109,-0.124024,0.151199,0.980692,-0.672663,-0.739383,0.0289257,8.24864,-0.337143,0
73728,0,3.72485,19.2505,-4.93677,0.222897,0.759623,0.610975,-0.974048,0.148261,0.171022,13.8386,5.13616,0
69632,0,-3.9584,-16.2093,3.81776,0.487225,0.796908,0.357142,-0.872823,0.457568,0.16974,11.2651,2.32653,0
86016,0,3.15383,-6.73256,1.7797,0.285527,-0.490139,0.823552,-0.764993,-0.634188,-0.112214,55.5793,19.351,0
53248,0,-8.447,11.4972,4.99434,0.811943,-0.562255,0.156901,-0.578214,-0.811551,0.0839892,9.50066,2.75742,0
77824,0,16.5174,15.8507,-1.37409,-0.20009,-0.144846,-0.969012,-0.577188,0.816606,-0.00288169,25.7267,6.631,0
94208,0,4.65153,-21.1274,-3.21323,0,0,0,0,0,0,0,0,0
61440,0,-17.207,-5.90569,0.764434,0.350369,0.0767526,0.933461,-0.287151,0.957445,0.0290558,9.43164,0.646356,0
67584,0,-3.47998,-11.9998,-6.3238,-0.576001,-0.789577,-0.211637,0.783199,-0.607208,0.133782,14.4225,1.72834,0
75776,0,3.16244,13.2412,-5.2889,-0.52247,-0.68856,0.502901,-0.745959,0.654804,0.121557,24.0252,14.5254,0
59392,0,-6.90914,2.58273,4.24875,0.838721,-0.135358,-0.527471,-0.128457,-0.990458,0.0499103,13.6129,4.69546,0
79872,0,13.2382,9.54792,-6.65328,-0.853127,-0.510321,-0.108384,-0.516365,0.855617,0.0358547,34.0544,12.9267,0
63488,0,-7.69243,-5.17245,4.77754,0.921872,0.255473,-0.291351,-0.259143,0.965472,0.0266162,14.1367,3.83787,0
66560,0,-0.719989,-8.68097,-4.1382,-0.553768,-0.529201,-0.642874,-0.57578,0.801096,-0.163473,20.0829,4.32093,0
74752,0,11.5029,19.7224,1.28505,0.200462,0.129614,-0.97109,-0.90371,0.407223,-0.1322,22.0671,4.25205,0
91136,0,17.4845,-10.9209,-1.69888,-0.193164,0.154774,-0.968882,-0.590064,-0.807277,-0.0113185,23.942,4.50243,0
58368,0,-18.0743,-0.776774,0.575193,0.294612,-0.0217209,0.95537,0.000692588,-0.999737,-0.0229432,8.82628,0.731236,0
87040,0,18.9961,-2.82554,-4.83512,-0.704075,0.129068,-0.698298,-0.196705,-0.980313,0.0171391,25.7669,9.42139,0
