CCIndex, Label, PosX, PosY, PosZ, eVec1X, eVec1Y, eVec1Z, eVec2X, eVec2Y, eVec2Z, eVal1, eVal2, eVal3
65536,0,4.76106,-10.8839,-6.07793,0.686531,-0.705284,-0.176775,-0.726446,-0.675649,-0.1256,18.1469,4.55682,0
49152,0,-4.208,0.863066,3.0204,0.5369,-0.213274,-0.816243,-0.123741,-0.976962,0.173875,25.052,11.3531,0
73728,0,8.59886,8.74305,5.38939,0.842019,0.509043,-0.178548,-0.526338,0.847776,-0.0651467,17.8323,3.24612,0
40960,0,-1.89835,-18.7341,1.77842,0.450674,-0.527712,-0.720009,-0.891113,-0.218044,-0.397963,3.93135,-0.591645,0
53248,0,-7.59183,7.49296,5.6735,0.912238,-0.388792,-0.129081,-0.375277,-0.919464,0.117277,22.1084,4.66378,0
77824,0,5.72107,19.2209,0.278086,0,0,0,0,0,0,0,0,0
67584,0,14.3307,-1.15737,3.87279,0.723831,0.0188345,-0.68972,-0.0223113,-0.998466,-0.0506803,15.4317,2.76892,0
51200,0,-15.4445,-1.45273,2.33381,0.360179,0.0322966,0.932324,-0.0219125,0.999418,-0.0261555,13.2032,1.40182,0
75776,0,9.93137,15.3035,0.648811,0.0940171,0.0397903,-0.994775,-0.533919,0.845372,-0.0166469,15.4096,0.0334651,0
43008,0,-1.55459,-13.1407,5.80355,0.274283,0.941528,-0.195689,-0.961615,0.270255,-0.0475341,13.0139,2.50635,0
59392,0,-9.86814,16.4627,0.364028,0.163327,-0.0865295,0.98277,-0.650541,-0.758345,0.041344,13.9512,2.15843,0
55296,0,-12.8636,7.52941,-3.88993,-0.680733,0.286956,0.673988,-0.339597,-0.938859,0.0567314,15.3392,1.57371,0
47104,0,-13.0947,-9.59662,2.2236,0.251367,0.151327,0.955989,-0.466538,0.884332,-0.0173133,12.961,0.21644,0
63488,0,14.3935,-8.22918,-0.97186,-0.181623,0.0341598,-0.982775,-0.342432,-0.939043,0.0306438,12.8454,-0.286064,0
50176,0,-3.0277,4.84643,2.53713,0.575536,-0.0618825,-0.815432,-0.266295,-0.956967,-0.115329,28.414,11.5386,0
74752,0,3.75296,9.55177,-5.11163,-0.654056,-0.664933,0.36066,-0.719688,0.69381,-0.0260061,20.2313,3.73489,0
41984,0,0.389733,-14.1075,5.39019,0.231549,0.912867,-0.336241,-0.643202,0.402965,0.651084,3.36719,1.43375,0
58368,0,-12.0421,13.6003,-1.2944,-0.127347,0.180246,0.975343,-0.629353,-0.774722,0.0609988,13.7358,1.27678,0
70656,0,10.9027,3.32766,-5.42411,-0.974721,-0.164147,-0.151577,-0.167746,0.985767,0.0111826,16.0231,2.64057,0
54272,0,-0.403641,12.9452,0.871409,0.0583889,-0.0497054,-0.997056,-0.304949,0.950133,-0.0652244,9.38901,-0.676052,0
62464,0,11.2156,-12.0959,-3.40374,-0.543221,0.322193,-0.775308,-0.477664,-0.878023,-0.0302012,14.711,1.43311,0
68608,0,-0.0431052,-6.97558,1.44501,0.61691,-0.0799691,0.782961,-0.180619,-0.982658,0.0419477,17.4461,-5.87182,0
44032,0,-4.30561,-12.6229,5.38288,0.549698,0.835363,-0.00108215,-0.834242,0.548892,-0.0525196,18.282,2.38852,0
60416,0,6.16427,-18.9107,1.93351,0.896161,0.437611,-0.0734296,0.0784582,0.00660503,0.996896,1.55651,-8.27966,0
72704,0,10.1315,7.84665,5.30396,0.790854,0.489113,-0.367856,-0.51098,0.858519,0.0429572,5.91739,0.95905,0
56320,0,-2.19671,15.7928,5.34779,0.652588,-0.756731,0.038576,-0.702629,-0.585305,0.404637,2.88631,0.119978,0
64512,0,1.8839,-13.8523,-6.44047,-0.458776,0.856578,0.236217,-0.860163,-0.494799,0.123666,12.3341,6.37493,0
61952,0,9.36403,-14.2799,3.99266,0.577661,-0.419626,-0.700159,-0.625806,-0.778386,-0.0498072,15.9854,3.27517,0
68096,0,15.1228,0.632645,-2.91968,-0.566098,-0.0204988,-0.824083,-0.0486545,0.998779,0.0085785,15.0463,0.571039,0
51712,0,-14.5006,-0.476086,-3.0398,-0.651911,0.00528225,0.758277,-0.0102331,0.999823,-0.0157626,15.6317,0.760703,0
76288,0,7.95016,15.5897,3.51473,0.377689,0.581148,-0.720846,-0.767296,0.632194,0.10765,12.1259,3.32496,0
